title,lang,source_name,format,category,cefr_level,license,text
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Stubing died on 3 July 2017 at her home in Rome from multiple myeloma at the age of 76 .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Elephant birds have been extinct since at least the 17th century .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"The Elephant birds , which were giant ratites , have been extinct since at least the 17th century ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Not only did nimravids have varied tooth styles , but they also showed the same range of size size and shape as felids ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The movie gained negative reviews from critics and holds a 23 % rating on Rotten Tomatoes .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Elemental bromine is toxic and causes chemical burns on human flesh .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The diagram illustrates the encryption process .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"In the US , during the show 's final season on - air , the show was open-captioned ; this was intended as an aid to help younger children learn to read ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"In the United States , starting in 1996 , the show was open-captioned ; this was intended as an aid to help younger children learn to read ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Despite the name of the band , or the band 's logo , the members do not consider themselves antitheist ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Despite the name of the band , the members say they are not anti-religious ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Differential calculus is the process of finding out the rate of change of a variable compared to another variable .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The poem satirises a small incident by comparing it to the epic world of the gods .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Gram staining differentiates bacteria by the chemical and physical properties of their cell walls .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Gram 's method stains bacteria according to the chemical and physical properties of their cell walls .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Those who saw the apparition stood in the rain for up to two hours .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Today , the village and base 's combined population numbers approximately 5,400 ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Chain- driven transfer cases use a chain to drive most often only one axle , but can drive both axles ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Chain- driven transfer cases use a chain to transmit power to the axles .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The electrons and the positive ions in the metal have a strong attractive force between them .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Bismuth is used in metal alloys with other metals such as iron .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Bismuth is used in alloys with very low melting points .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"In the late 19th century , Japan was still largely unknown and exotic to Westerners ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Though often used interchangeably , these words have different meanings ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Though often used interchangeably , in biology these words have different meanings ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Since the buildings are of relatively low height , the complex sprawls out over a large area of land ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The owls ' hunting depends on surprising its prey .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Much of the owls ' hunting strategy depends on stealth and surprise .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Like scallops , true oysters have a central adductor muscle ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Its natural habitats are subtropical or tropical forests .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"As Europeans made inroads into Africa in the early 19th century , guns were developed to handle the very large game encountered ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Oats are grown all over temperate places .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Oats are best grown in temperate regions .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The single most important substance deciding human skin color is the pigment melanin .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"The actual skin color of different humans is affected by many substances , although the single most important substance is the pigment melanin ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"When in 2001 , the local community published its own findings about the forest 's sustainable management , it became an example of community involvement in a state - run management plan ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,It is possible to save a conversation to read later or look at again .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Females reach sexual maturity at 4 years .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Females reach sexual maturity at 4 years while males do not reach maturity until 7 years old .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Multiple artificial sweeteners can be used to give diet soft drinks a sweet taste without sugar .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Different artificial sweeteners are used instead of sugar to give diet soda a sweet taste and some are often used combined with one another .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Unaipon became well -known as an inventor , and a recognized authority on ballistics ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Grosics died on 13 June 2014 after suffering from cardiac and lung problems .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"The telescope will use seven of the world 's largest mirrors as primary mirror segments , each 8.417 m in diameter ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Eventually , the Roman art of baking became known throughout Europe and eventually spread to eastern parts of Asia ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Most species of the sea snakes are able to respire through the top of their skin .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Experimental physics expands , and is expanded by , engineering and technology ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Experimental physics , engineering and technology are related ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"As of 2010 , the municipality had a total population of 8,441 , up from 7,233 as of 2005 ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"The port of the mosque measures 27 m high , crowned with two minarets 42 m tall ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"At the time the United States entered World War II in December 1941 , flying across oceans was a rare luxury ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The terracotta army figures were manufactured in workshops by government laborers and local craftsmen using local materials .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Short eruptions can end in less than a day , but longer events can continue for several days or months ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Short eruptions can end in less than a day .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"The tiger shark is found in many different kinds of marine habitats , but it usually prefers murky waters in coastal areas ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"He was also a known historian , biographer and writer ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"In addition to his political career , he was also a noted historian , biographer and writer ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Goods -only trains were not normally used , and usually goods wagons were attached to any passenger trains ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Goods -only trains were a rarity , and the usual practice was to attach goods wagons to any scheduled passenger services ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The material of choice of a given era is often a defining point .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The forest is known in the region for its bluebell carpet .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"The forest is known in the region for its bluebell carpet which covers the forest floor for a few weeks each spring , attracting many visitors ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The walls around the old town are intact as the city grew and became more modern .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,A number of other visiting diesel and steam engines have also seen service on the line .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"In some parts of the United States , corporal punishment is allowed in schools ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"In all states of the United States and most African and Asian nations , corporal punishment by parents is currently legal ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"In some jurisdictions , specific types of criminal cases may also be commenced by the filing of a complaint , also sometimes called a criminal complaint or felony complaint ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"In some jurisdictions , specific types of criminal cases may also be started by the filing of a complaint ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Modern video cameras have numerous designs and uses , not all of which resemble the early television cameras ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The western grey kangaroo is one of the largest macropods in Australia .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,French explorers and fur traders were the first Europeans in the subregion .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Animals usually clean their fur , feathers or other skin coverings ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,There are many ways to define the size of a cluster and distance between clusters .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,There are many ways to define the size or diameter of a cluster .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Caramel sauce is made by mixing caramelized sugar with cream .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Para-alpine skiing classification is the classification system for para-alpine skiing designed to ensure fair competition between alpine skiers with different types of disabilities .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Suspects have been named by law enforcement and amateur investigators , mainly led by Dave Toschi , but no conclusive evidence has surfaced ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Suspects have been named by law enforcement and amateur investigators , but no conclusive evidence has surfaced ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Hormones are defined functionally , not structurally ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"As hormones are defined functionally , not structurally , they may have diverse chemical structures ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Slavery has existed , in one form or another , throughout the whole of human history ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,In one form or another slavery has been practiced since the earliest civilizations .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"In 2010 , there was an estimated 8,638 Kayapo people , which is an increase from 7,096 in 2003 ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"For thermally robust materials , high temperature methods are often employed ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"For materials that can withstand heat , chemists often use high temperature methods ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The bunker walls were 1.5 metres thick and it was almost bomb proof .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The walls of the bunker were 1.5 metres thick and it could almost withstand a direct hit from a 300 lb bomb .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"The city had to condemn the properties to acquire the land for park , and won its case in 1895 ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"The city had to force owners to sell the properties to obtain the land for the park , and won the case in 1895 ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"As of 2017 , the books had collectively sold more than seven million copies ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,FGM can hurt women 's physical and mental health throughout their lives .
